case_id,split,workload,entries,q_bits,rom_bits,sequence_length,head_dimension,score_scale,repetition,seed,optimized_oracle_probability_mae,optimized_oracle_probability_relative,optimized_oracle_probability_cosine,optimized_oracle_attention_mae,optimized_oracle_attention_relative,optimized_oracle_attention_cosine,ab_softmax_mae,ab_softmax_relative,ab_softmax_cosine,ab_attention_mae,ab_attention_relative,ab_attention_cosine,optimized_fp32_softmax_mae,optimized_fp32_softmax_relative,optimized_fp32_softmax_cosine,optimized_fp32_attention_mae,optimized_fp32_attention_relative,optimized_fp32_attention_cosine,optimized_probability_sum,optimized_probability_sum_error,ab_probability_sum_error,optimized_fp32_probability_sum_error,case_worst_error
single_head_qktv_L512_D128_scale1_R1,final_test,single_head_qktv,256,15,4096,512,128,2.0,1,302077923,2.0795452975159477e-05,0.010647271923281652,0.9999211150688991,0.000671003871430223,0.011649893978543073,0.9999365403787668,1.261474267266749e-07,6.460810524743058e-05,0.99999997835042,1.2076707207597792e-05,0.00020903234816378995,0.9999999832460862,2.079543115485194e-05,0.010647260945034211,0.9999211153203392,0.000671001587761566,0.011649854592892254,0.99993654063796,0.9997444025066216,0.0002555974933784455,6.360028055496514e-05,0.00025557929620845243,0.011649893978543073
single_head_qktv_L1024_D64_scale0_R0,final_test,single_head_qktv,256,15,4096,1024,64,1.0,0,2869137017,1.157134678547635e-05,0.01184905910832778,0.99994363344228,0.0004731839421151149,0.010049772302814845,0.9999547027566363,7.163085768979727e-08,7.337295239065595e-05,0.9999999866996254,7.437549356836826e-06,0.0001583393015664652,0.9999999869169159,1.1571359747719612e-05,0.011849072155979894,0.9999436332061477,0.00047318424185505137,0.01004977857773384,0.9999547027134641,0.9997240531920397,0.00027594680796028115,3.6894853110425174e-05,0.0002759658545983257,0.01184905910832778
single_head_qktv_L1024_D64_scale0_R1,final_test,single_head_qktv,256,15,4096,1024,64,1.0,1,3332877875,1.2118937489058946e-05,0.01240979198879636,0.999910562279504,0.0006441615544716554,0.014114531998697635,0.9999049111739414,9.205875883822046e-08,9.423136090145045e-05,0.9999999663507328,1.0360483429394662e-05,0.0002270981961987177,0.9999999723711386,1.2118936341565245e-05,0.012409792354366652,0.9999105622011858,0.0006441594159696251,0.014114486475126477,0.9999049115845469,1.000366864096577,0.00036686409657704644,2.375054100411944e-05,0.00036698824078484904,0.014114531998697635
single_head_qktv_L1024_D64_scale1_R0,final_test,single_head_qktv,256,15,4096,1024,64,2.0,0,1493452260,1.1595741847676498e-05,0.011874039652020734,0.9999028936589355,0.0005829738765982704,0.015552799134726595,0.999888846438421,3.3453453340825945e-08,3.4180985699867846e-05,0.9999999903649056,5.184325345908292e-06,0.00013835689067377647,0.9999999913689253,1.159573856490681e-05,0.01187403643766003,0.9999028937705821,0.0005829747178722755,0.015552821490135477,0.9998888465269465,1.002233415216324,0.0022334152163239196,2.8957983886357397e-05,0.0022334276127367048,0.015552799134726595
single_head_qktv_L1024_D64_scale1_R1,final_test,single_head_qktv,256,15,4096,1024,64,2.0,1,960867964,1.3130087051929789e-05,0.013445209141176105,0.9998835546972761,0.000672181729684449,0.015067824820302389,0.9999015006015466,4.89727042030097e-07,0.0005014115318302059,0.9999999201587805,2.724401929299347e-05,0.0006118573444130294,0.9999999292854529,1.3130093050151004e-05,0.013445215691830513,0.9998835546566703,0.0006721807021676796,0.015067801840348357,0.9999015008010541,1.0006390106518666,0.0006390106518665561,0.0005014804910388193,0.0006390410326275742,0.015067824820302389
single_head_qktv_L1024_D128_scale0_R0,final_test,single_head_qktv,256,15,4096,1024,128,1.0,0,2754937069,1.0807572634242585e-05,0.011066954377464407,0.9999305696737324,0.0004606161594453424,0.010009730821716899,0.9999523474044756,8.106666520291128e-07,0.0008307685084043337,0.9999999256293648,4.7095334593905136e-05,0.0010243929555281129,0.9999999373572755,1.08075593230339e-05,0.011066938657457353,0.9999305694260023,0.0004606162174241035,0.010009730030239453,0.9999523474893262,1.0000527018419234,5.270184192340821e-05,0.0008301226516778115,5.251305174169829e-05,0.011066954377464407
single_head_qktv_L1024_D128_scale0_R1,final_test,single_head_qktv,256,15,4096,1024,128,1.0,1,3089636586,9.811996660869479e-06,0.010047484580730348,0.9999372154999131,0.000532937308895334,0.012419652641330253,0.9999265937746162,2.371606555584549e-08,2.429233284857834e-05,0.9999999963342022,4.135938979743514e-06,9.63010843569148e-05,0.9999999955195639,9.812016617871677e-06,0.010047506482277722,0.9999372152813663,0.0005329381647243281,0.01241967446679228,0.9999265936174897,0.9997021076487727,0.0002978923512273468,6.37158882454969e-06,0.00029774648646707647,0.012419652641330253
single_head_qktv_L1024_D128_scale1_R0,final_test,single_head_qktv,256,15,4096,1024,128,2.0,0,4047313047,1.0354375734310337e-05,0.010602880751933785,0.9999290434525121,0.0004794498590142435,0.010996022112804926,0.9999358935728567,8.606509283026753e-08,8.815622117100057e-05,0.999999977722634,9.84870803222293e-06,0.00022561104306540743,0.9999999734004624,1.035436115337518e-05,0.010602866987542441,0.9999290438167723,0.0004794494600446342,0.01099601361763305,0.9999358937929969,0.9997882294101146,0.0002117705898854183,7.823858322808519e-05,0.00021166057376831304,0.010996022112804926
single_head_qktv_L1024_D128_scale1_R1,final_test,single_head_qktv,256,15,4096,1024,128,2.0,1,2647565578,1.0037387164302597e-05,0.01027828445624586,0.9999332756139071,0.0005065255098518045,0.012141378410334035,0.9999317364564361,3.079121562166165e-07,0.0003149879145117379,0.9999999632592628,1.7394550013705157e-05,0.00041639760683433353,0.999999962174054,1.0037381716898608e-05,0.010278279159741936,0.9999332756823134,0.0005065247623861069,0.012141361269179446,0.9999317368371178,1.0007084067510732,0.0007084067510731984,0.00028888057204312645,0.0007084341523295734,0.012141378410334035
random_scores_L128_D64_scale0_R0,calibration,random_scores,256,16,4352,128,64,1.0,0,685338081,5.50667761721177e-05,0.007048547350031065,0.9999703065712118,0.0006920407926892587,0.006316346451207261,0.9999770612185672,5.2470568334683776e-08,6.712560926954791e-06,0.9999999992455991,3.938126610592008e-06,3.5933626419800366e-05,0.9999999992629179,5.5066775530576706e-05,0.007048547107904837,0.9999703064885654,0.0006920368978171609,0.006316310735983445,0.9999770612811784,1.0005537235410884,0.0005537235410884023,6.716232746839523e-06,0.000553700840100646,0.007048547350031065
random_scores_L128_D64_scale0_R1,calibration,random_scores,256,16,4352,128,64,1.0,1,663847107,5.83082928408642e-05,0.0074634614836306176,0.999966618236742,0.0010040786154292733,0.01015113367234891,0.9999534482008334,5.529727786779404e-08,7.07995809356269e-06,0.9999999983478026,5.638852599076927e-06,5.722015074807374e-05,0.9999999983046883,5.8308421102992725e-05,0.007463477753910762,0.9999666181818377,0.0010040825000032783,0.010151172789712299,0.9999534478854756,0.9997377930558287,0.0002622069441713393,7.078051567077637e-06,0.00026222667656838894,0.01015113367234891
random_scores_L128_D64_scale1_R0,calibration,random_scores,256,16,4352,128,64,2.0,0,3773109054,5.3543988118149815e-05,0.006853630479123176,0.9999793490358887,0.0014991302957120672,0.008277932778846125,0.9999719261688919,1.3166300050215796e-08,1.6863826921572e-06,0.9999999999845293,1.1893862392753363e-06,6.588111735655678e-06,0.9999999999764932,5.354397364953911e-05,0.006853628551044406,0.999979349026329,0.001499128993600607,0.008277925606343026,0.9999719260911729,0.9993516040594841,0.0006483959405159112,1.6852864064276218e-06,0.0006484070436272305,0.008277932778846125
random_scores_L128_D64_scale1_R1,calibration,random_scores,256,16,4352,128,64,2.0,1,595832534,7.094989550692195e-05,0.00908158662488601,0.9999668898529687,0.001160897463430172,0.008133921390604511,0.9999681901374434,6.347363523673266e-08,8.12573372081906e-06,0.9999999992445612,5.531728675123304e-06,3.8805855889062015e-05,0.9999999992572257,7.095002954926599e-05,0.00908160295084226,0.9999668899336647,0.0011608966306084767,0.008133914409442007,0.9999681902638717,0.9998717171874887,0.00012828281251131557,8.12462531030178e-06,0.0001283743672502169,0.00908158662488601
random_scores_L128_D128_scale0_R0,calibration,random_scores,256,16,4352,128,128,1.0,0,3390620030,6.334366553609739e-05,0.008107989188620466,0.9999659345928408,0.0010085313357076295,0.010413794691709886,0.9999568718419743,8.160986908478662e-08,1.0450689652091673e-05,0.9999999979664068,7.099155482137576e-06,7.359125928528466e-05,0.9999999971507832,6.334361933113541e-05,0.008107983140116487,0.9999659346333257,0.001008531993647921,0.010413801187978883,0.9999568718516395,0.9995677566912491,0.00043224330875091255,1.0446063242852688e-05,0.00043225986883044243,0.010413794691709886
random_scores_L128_D128_scale0_R1,calibration,random_scores,256,16,4352,128,128,1.0,1,4022284655,6.705586476186696e-05,0.008583150689518971,0.999954245876626,0.0010031887844062551,0.010025278423544684,0.9999440181299655,1.2471991794882342e-07,1.5957984579181378e-05,0.9999999927766919,1.2669908755924553e-05,0.0001265785187251534,0.9999999926566093,6.705593432343449e-05,0.008583159206704863,0.9999542458214542,0.0010031880374299362,0.010025270415469294,0.9999440181361329,1.000402286008466,0.00040228600846603513,1.5964149497449398e-05,0.0004022409557364881,0.010025278423544684
random_scores_L128_D128_scale1_R0,calibration,random_scores,256,16,4352,128,128,2.0,0,887663375,5.706395029191411e-05,0.007304185637365006,0.9999823338018183,0.0013950096871993005,0.0069000058549589125,0.9999777734276819,1.5650130080757663e-07,2.0030207581189166e-05,0.9999999991220511,7.730544894002378e-06,3.828449168462057e-05,0.9999999992955161,5.706379924319549e-05,0.007304166720106504,0.9999823339651436,0.0013949965650681406,0.00689994124222398,0.9999777737429303,1.0001178305628855,0.00011783056288550142,2.0032166503369808e-05,0.00011788765050368966,0.007304185637365006
random_scores_L128_D128_scale1_R1,calibration,random_scores,256,16,4352,128,128,2.0,1,1888543280,6.113132326679434e-05,0.007824809378149675,0.9999825830317033,0.001638189221183953,0.007434921396281045,0.9999838724721808,1.8646824173629284e-07,2.3851443739291804e-05,0.9999999963534929,2.0501844119280577e-05,9.347527805501717e-05,0.9999999960112282,6.113157331810726e-05,0.007824841191991687,0.9999825827866413,0.0016381994500989094,0.007434967569078536,0.9999838721754958,1.0007152811313063,0.0007152811313062557,2.3867934942245483e-05,0.000715256501280237,0.007824809378149675
random_scores_L256_D64_scale0_R0,calibration,random_scores,256,16,4352,256,64,1.0,0,2004917602,3.271617067648622e-05,0.008375339693180472,0.999952559599195,0.0007339867043697774,0.009892856674970568,0.9999476434792349,4.379739948490169e-08,1.121851529394719e-05,0.9999999947403084,8.704751962795854e-06,0.00011729015052363957,0.9999999933711662,3.2716225177864544e-05,0.008375353431272796,0.999952559507329,0.0007339850708376616,0.009892834331619398,0.9999476437853296,0.999442417989485,0.0005575820105150342,1.1212134268134832e-05,0.0005576075927820057,0.009892856674970568
random_scores_L256_D64_scale0_R1,calibration,random_scores,256,16,4352,256,64,1.0,1,1803965758,3.600650956921386e-05,0.009217666449718748,0.9999522571344931,0.0007603453405137317,0.009972146674576274,0.9999481801346151,8.463575795758516e-08,2.1659783496019427e-05,0.9999999838174922,1.4831864973530173e-05,0.0001938915219419212,0.9999999813683932,3.6006530137910886e-05,0.00921767212844032,0.9999522570528333,0.0007603472913615406,0.009972172870903621,0.9999481802054787,1.0003434862737777,0.00034348627377767116,2.16667540371418e-05,0.00034353109367657453,0.009972146674576274
random_scores_L256_D64_scale1_R0,calibration,random_scores,256,16,4352,256,64,2.0,0,2041129786,2.029378988809321e-05,0.005195210211351862,0.9999990569168321,0.0008161146158225675,0.0017372418803572266,0.9999992281993798,1.4666255765405367e-08,3.7542759425162924e-06,0.9999999999914472,1.4433462638407946e-06,3.0682104441376203e-06,0.9999999999949246,2.0293641897595194e-05,0.005195171692643986,0.9999990569117831,0.0008160986471921206,0.001737207805568558,0.999999228200527,1.000078556526205,7.855652620492037e-05,2.50100129051134e-06,7.843465527912485e-05,0.005195210211351862
random_scores_L256_D64_scale1_R1,calibration,random_scores,256,16,4352,256,64,2.0,1,209589351,2.4293001640658305e-05,0.006219008420008526,0.9999972446167543,0.0009407477759996897,0.0034002958185856205,0.9999977626336962,1.5052819435368292e-08,3.854133350418887e-06,0.9999999999608344,3.0771043384447694e-06,1.1146414486093161e-05,0.9999999999510918,2.4293056100077592e-05,0.006219022353019661,0.9999972446109844,0.000940753030590713,0.0034003147580618054,0.9999977626985237,0.9998451732403737,0.0001548267596263031,3.853521775454283e-06,0.00015482814251299715,0.006219008420008526
random_scores_L256_D128_scale0_R0,calibration,random_scores,256,16,4352,256,128,1.0,0,3371775186,4.167860625811675e-05,0.010669723202077888,0.9999342087754503,0.0009074446544357245,0.011532252334395534,0.9999348072811136,1.0276835382683203e-08,2.6306584959628282e-06,0.9999999998592425,1.348998921457678e-06,1.7193962573791263e-05,0.9999999998693756,4.1678623176721885e-05,0.010669726970715844,0.9999342088037141,0.0009074447007151321,0.01153225231331249,0.9999348072579954,1.000080716679804,8.071667980402708e-05,3.7101563066244125e-07,8.066395821515471e-05,0.011532252334395534
random_scores_L256_D128_scale0_R1,calibration,random_scores,256,16,4352,256,128,1.0,1,141512215,3.556111627027705e-05,0.009103645765190925,0.9999570129784481,0.0007526058514626129,0.008972153766805274,0.9999599912874829,3.994591679656878e-08,1.0225828903752175e-05,0.9999999984279324,4.467612598091364e-06,5.336225452163837e-05,0.9999999985683126,3.5561160473207565e-05,0.009103656609262909,0.9999570128693369,0.0007526091194449691,0.008972192031457485,0.9999599910180703,1.0000347204477293,3.4720447729341686e-05,2.8603244572877884e-06,3.466861380729824e-05,0.009103645765190925
random_scores_L256_D128_scale1_R0,calibration,random_scores,256,16,4352,256,128,2.0,0,2879470677,2.9377397349180367e-05,0.007520613721390174,0.9999980026341224,0.001412541132435375,0.0038826293424984834,0.999997174511658,4.763023753184825e-09,1.2183881961342374e-06,0.9999999999974255,9.661016520112753e-07,2.6472880117185045e-06,0.9999999999966115,2.9377714178657754e-05,0.007520695853106218,0.9999980026198086,0.0014125801171758212,0.0038827370064465684,0.9999971745201883,1.0007775603098708,0.0007775603098707506,1.2193340808153152e-06,0.0007776963836931827,0.007520613721390174
random_scores_L256_D128_scale1_R1,calibration,random_scores,256,16,4352,256,128,2.0,1,1485725105,2.3830191103207773e-05,0.00610052892242119,0.9999891871485705,0.0010232418051692362,0.004827714993686007,0.9999898740848108,4.904703132524446e-07,0.00012560095897250152,0.9999999532772567,7.205548172350973e-05,0.0003406690517485849,0.9999999584806837,2.383004370898334e-05,0.006100491786759029,0.9999891871568064,0.0010232484637526795,0.0048277466747310305,0.9999898738644816,0.9998026426437718,0.0001973573562281672,0.00012556040019262582,0.00019725945276150014,0.00610052892242119
random_scores_L512_D64_scale0_R0,calibration,random_scores,256,16,4352,512,64,1.0,0,393753057,2.2280425317969398e-05,0.011407577762800334,0.999921473168403,0.0007741245493607077,0.013434843799281072,0.9999070664332305,3.3901869755936787e-08,1.7351050605834532e-05,0.9999999945685285,6.137626769486815e-06,0.00010657992586039001,0.9999999943760296,2.228037358520396e-05,0.011407550660588092,0.9999214736561476,0.0007741239096503705,0.013434831763730982,0.999907066631458,1.0004038881961606,0.00040388819616055116,1.7357757315039635e-05,0.00040383428131463006,0.013434843799281072
random_scores_L512_D64_scale0_R1,calibration,random_scores,256,16,4352,512,64,1.0,1,2303777491,2.1057892194190772e-05,0.010781640803425677,0.9999326299759178,0.0007080072987856408,0.013614834818483756,0.9999196375315537,1.0553401352808578e-07,5.4042064355043215e-05,0.9999999834583311,1.2894815881736577e-05,0.0002485709843108668,0.9999999727012006,2.1057876665508957e-05,0.010781633047366861,0.9999326300462575,0.0007080076320562512,0.013614841693493978,0.9999196373928931,0.9998939834840712,0.00010601651592878625,5.403341492637992e-05,0.00010599846427794546,0.013614834818483756
random_scores_L512_D64_scale1_R0,calibration,random_scores,256,16,4352,512,64,2.0,0,3353718886,1.7756474598412423e-05,0.00909131499438716,0.9999693279108418,0.001083558356295874,0.010538851405543621,0.9999419987641575,2.7821442927233875e-09,1.4257688790410354e-06,0.9999999999783493,8.011411409825087e-07,7.815049083037233e-06,0.999999999968834,1.775649295293613e-05,0.00909132514341363,0.9999693275178404,0.0010835592402145267,0.010538861200481253,0.9999419983434785,0.9990819197710152,0.0009180802289847634,1.4244578778743744e-06,0.0009179975666313567,0.010538851405543621
random_scores_L512_D64_scale1_R1,calibration,random_scores,256,16,4352,512,64,2.0,1,3069741948,2.461963697672307e-05,0.012605254132082211,0.9999370961686382,0.0014267440945670902,0.013055606437254712,0.9999446950214995,2.630940798553638e-08,1.3478818000402318e-05,0.9999999993030083,4.40427174908109e-06,4.011898100144023e-05,0.9999999993019973,2.4619628748778766e-05,0.012605249285572127,0.9999370962997655,0.001426741924660746,0.013055585425913337,0.9999446947587233,0.999390187885183,0.0006098121148170321,1.3470416888594627e-05,0.0006098623956631855,0.013055606437254712
random_scores_L512_D128_scale0_R0,calibration,random_scores,256,16,4352,512,128,1.0,0,2711588791,1.9521735640005497e-05,0.009995128647682814,0.9999290885563195,0.0005745772204103556,0.010846041528905403,0.9999386099782761,2.5830445338215213e-08,1.3228295918603406e-05,0.9999999931468048,6.6589236666914076e-06,0.00012566226315086882,0.9999999922024649,1.95217486904653e-05,0.009995134284944569,0.9999290885941841,0.0005745777953052311,0.010846051422728964,0.9999386100138908,0.9997782814389211,0.00022171856107888743,1.322518801316619e-05,0.00022182306929607876,0.010846041528905403
random_scores_L512_D128_scale0_R1,calibration,random_scores,256,16,4352,512,128,1.0,1,4160562991,1.7826350951801554e-05,0.009127091687322396,0.9999515537655129,0.0005028274627402735,0.009826841490680503,0.9999573897664752,1.2992586562177166e-08,6.6460876510846965e-06,0.9999999991631923,2.347172994632274e-06,4.5785947546339666e-05,0.9999999989408263,1.7826369024476207e-05,0.009127100698041554,0.9999515536055307,0.0005028275772929192,0.009826843471239629,0.9999573896649709,1.0009248262867914,0.0009248262867913581,4.485016688704491e-06,0.00092479971863213,0.009826841490680503
random_scores_L512_D128_scale1_R0,calibration,random_scores,256,16,4352,512,128,2.0,0,699071233,1.921102735174306e-05,0.009836046004092446,0.9999910414157771,0.001743601706491063,0.006432887459765894,0.9999919455012063,2.6740110570244724e-08,1.3689194563614229e-05,0.9999999991788165,9.938652510754764e-06,3.6860859267914427e-05,0.9999999993034889,1.921102888502446e-05,0.009836046627619995,0.9999910414092319,0.0017436095513403416,0.006432916141569048,0.9999919455803015,1.0001409481205883,0.0001409481205882912,1.3690936611965299e-05,0.00014093170011619804,0.009836046004092446
random_scores_L512_D128_scale1_R1,calibration,random_scores,256,16,4352,512,128,2.0,1,2945457681,1.3921989982004256e-05,0.007128058870786181,0.9999980691101636,0.0008642366200959236,0.002270277143818323,0.9999981096611954,7.288716297182418e-08,3.730039312757876e-05,0.9999999994454654,1.2693508324446157e-05,3.3313590139835854e-05,0.9999999994973382,1.3921933048943735e-05,0.007128029610971765,0.9999980691177183,0.0008642558677820489,0.0022703278267727986,0.9999981096556217,1.0005021828972076,0.0005021828972076037,2.4056193979049567e-05,0.0005021674529075426,0.007128058870786181
random_scores_L1024_D64_scale0_R0,calibration,random_scores,256,16,4352,1024,64,1.0,0,844679095,1.281532820093831e-05,0.01312289607776083,0.9998831002566632,0.0007611270216072941,0.016577860532255573,0.9998729172674478,4.3995292742238234e-08,4.503860452370045e-05,0.9999999764871295,9.953608241630718e-06,0.0002179147018278351,0.9999999789907968,1.2815381387198954e-05,0.013122950720475361,0.9998830992042229,0.000761130537284771,0.016577936084297487,0.9998729160418112,1.0003063638923777,0.00030636389237770345,2.7153546398039907e-05,0.0003063776075578062,0.016577860532255573
random_scores_L1024_D64_scale0_R1,calibration,random_scores,256,16,4352,1024,64,1.0,1,2426034371,9.182510928369259e-06,0.00940289119065012,0.9999447813946235,0.0004448874329210262,0.01063278998409626,0.9999462559650594,7.038078422283434e-07,0.0007210204631007194,0.9999999304595621,3.502305116853677e-05,0.0008379953219148961,0.9999999127077959,9.182508939886702e-06,0.00940289069391908,0.9999447813887862,0.0004448852087080013,0.010632738657960399,0.9999462562352501,1.000274786776572,0.00027478677657200024,0.0007203118002507836,0.0002749505001702346,0.01063278998409626
random_scores_L1024_D64_scale1_R0,calibration,random_scores,256,16,4352,1024,64,2.0,0,974098872,8.883744801275194e-06,0.009096954676505798,0.9999948999324009,0.0008444029176651298,0.0037158477458085824,0.9999954402696156,2.350325711830692e-09,2.4064896419112094e-06,0.9999999999889023,1.0711810318753123e-06,4.722558694112802e-06,0.999999999987499,8.88376521343548e-06,0.009096974574517646,0.9999948999431871,0.0008444148261332884,0.003715899817946524,0.9999954402671534,1.0001012974719288,0.00010129747192877403,4.807270670426078e-08,0.00010118710113715679,0.009096954676505798
random_scores_L1024_D64_scale1_R1,calibration,random_scores,256,16,4352,1024,64,2.0,1,3900981413,7.694204380350329e-06,0.007878865285478738,0.9999751148759636,0.0008289299179929308,0.007551614728995953,0.9999764907287763,1.1906041041953586e-08,1.2187443168145368e-05,0.9999999995677549,3.6047531466465443e-06,3.278084333951847e-05,0.9999999995243817,7.694231554528086e-06,0.00787889179124084,0.9999751147913499,0.0008289304823847488,0.007551619243463261,0.9999764906369377,1.0003470347494385,0.00034703474943853507,9.30404576138244e-06,0.00034686713755149867,0.007878865285478738
random_scores_L1024_D128_scale0_R0,calibration,random_scores,256,16,4352,1024,128,1.0,0,955864114,1.0576699262311224e-05,0.010830540044606693,0.9999302325356983,0.0004239542046088953,0.011070325031303825,0.9999372756100181,4.0348538732359884e-08,4.1335557307220314e-05,0.999999984447045,6.901943379489239e-06,0.00018003004708858376,0.9999999865893873,1.0576700891107294e-05,0.010830542770832086,0.9999302325299106,0.00042395349191792775,0.011070307266226742,0.9999372758585263,0.9995895181655214,0.0004104818344785599,4.079175414517522e-05,0.000410384116548812,0.011070325031303825
random_scores_L1024_D128_scale0_R1,calibration,random_scores,256,16,4352,1024,128,1.0,1,2316380272,9.758948153911601e-06,0.009993162909605481,0.9999416801562381,0.0004325238539296993,0.011975878786214223,0.9999371192474318,3.840845863578579e-09,3.931912738925429e-06,0.9999999994975006,1.3708468031836674e-06,3.7970989900308293e-05,0.9999999993307288,9.75893216725865e-06,0.009993146056062321,0.9999416804115409,0.0004325217978475848,0.011975822247665486,0.999937119734066,1.0002871095493902,0.0002871095493901521,3.933026164304465e-06,0.00028706119519483764,0.011975878786214223
random_scores_L1024_D128_scale1_R0,calibration,random_scores,256,16,4352,1024,128,2.0,0,2742530172,1.1094957350818506e-05,0.01136123632723815,0.9999702987667413,0.001086000780746845,0.008882351800634423,0.9999750948325804,1.0092179228426978e-06,0.0010347658843822326,0.9999999563646969,0.00013064621089142747,0.0010753173382985594,0.9999999486674988,1.1094936420402712e-05,0.011361214709125128,0.9999702989810287,0.00108599585655611,0.008882311631508478,0.9999750951366835,0.9997512830524329,0.00024871694756711804,0.0010334391529909226,0.00024873326336205537,0.01136123632723815
random_scores_L1024_D128_scale1_R1,calibration,random_scores,256,16,4352,1024,128,2.0,1,1261299849,9.035634260494177e-06,0.009252489482746037,0.9999622623656093,0.0009073570759952799,0.010159805253894077,0.9999549675760043,2.4676183874028368e-09,2.5259128417231825e-06,0.999999999966911,7.413673301925883e-07,8.328508917033575e-06,0.9999999999654565,9.035630567186259e-06,0.009252485916534341,0.9999622627189882,0.000907353869479266,0.010159769755134268,0.9999549677196357,1.0003690410607078,0.00036904106070778653,1.4959253462620836e-06,0.00036906437721029306,0.010159805253894077
single_head_qktv_L128_D64_scale0_R0,calibration,single_head_qktv,256,16,4352,128,64,1.0,0,3681430156,6.787696956788109e-05,0.008688252104688779,0.9999493536299753,0.000956944450763404,0.008221721188517297,0.9999686881931902,0.0,0.0,0.9999999999999998,0.0,0.0,1.0,6.787685515519115e-05,0.008688237463404521,0.9999493538751199,0.0009569416870363057,0.008221697201700106,0.9999686885718263,0.9997196927433833,0.000280307256616652,0.0,0.0002803068491630256,0.008688252104688779
single_head_qktv_L128_D64_scale0_R1,calibration,single_head_qktv,256,16,4352,128,64,1.0,1,2849178091,5.6418747813923145e-05,0.0072215997201821635,0.9999645862181991,0.0006706678838767502,0.006725582179538743,0.9999776815027961,1.5239493222907186e-07,1.9506898618887597e-05,0.9999999926357028,1.2466945918276906e-05,0.00012489658614653736,0.9999999917250718,5.6418863550788956e-05,0.007221614061603566,0.9999645861427463,0.0006706693093292415,0.006725596031446831,0.9999776813808805,1.0000017029233277,1.7029233276844025e-06,1.9506551325321198e-05,1.6374397091567516e-06,0.0072215997201821635
single_head_qktv_L128_D64_scale1_R0,calibration,single_head_qktv,256,16,4352,128,64,2.0,0,2455629496,6.734313053493741e-05,0.00861992070847199,0.9999650374084642,0.0008808333142259472,0.007277313024466899,0.9999720814993666,0.0,0.0,1.0,0.0,0.0,1.0,6.734319458701066e-05,0.008619928306547566,0.9999650373396458,0.00088084205344785,0.007277384988910718,0.9999720811763079,0.9999284031800926,7.159681990742683e-05,0.0,7.166649447754025e-05,0.00861992070847199
single_head_qktv_L128_D64_scale1_R1,calibration,single_head_qktv,256,16,4352,128,64,2.0,1,4192548942,6.555366977801204e-05,0.008390869731585543,0.9999604590800283,0.0008879070566714621,0.008645783661988708,0.9999569732634497,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,6.555361676419125e-05,0.008390862612352855,0.9999604591909492,0.0008879028464434668,0.00864574228217714,0.9999569734080729,1.0000117171148304,1.1717114830389619e-05,0.0,1.1677373549900949e-05,0.008645783661988708
single_head_qktv_L128_D128_scale0_R0,calibration,single_head_qktv,256,16,4352,128,128,1.0,0,1307573450,6.318861555412635e-05,0.008088142790928175,0.999953627270837,0.0012074341002680082,0.01002016736078555,0.9999542509681993,0.0,0.0,1.0,0.0,0.0,1.0,6.318862403986714e-05,0.008088143871688887,0.9999536268880153,0.0012074364130967297,0.010020186522464666,0.9999542508218893,1.0000056875724113,5.687572411261499e-06,0.0,5.686903023160994e-06,0.01002016736078555
single_head_qktv_L128_D128_scale0_R1,calibration,single_head_qktv,256,16,4352,128,128,1.0,1,956162435,7.787043565813265e-05,0.009967415764240982,0.9999400986775118,0.0011227134092014535,0.011406537159081579,0.9999398345306814,1.1183146852999926e-07,1.4312968004661882e-05,0.9999999946983398,1.1690699466271326e-05,0.00011860473460119101,0.9999999931633347,7.787052459207189e-05,0.009967427186367213,0.9999400985678301,0.0011227138493268285,0.011406541738814707,0.9999398344332688,1.0001163175329566,0.00011631753295660019,1.4314427971839905e-05,0.00011632140376605093,0.011406537159081579
single_head_qktv_L128_D128_scale1_R0,calibration,single_head_qktv,256,16,4352,128,128,2.0,0,836259197,6.570727215966735e-05,0.00841053083643742,0.9999626811665187,0.0009856203223736954,0.00689723740791768,0.9999771044139873,2.2126187104731798e-07,2.8319511887060613e-05,0.9999999916576975,1.75318491528742e-05,0.00012239419820424981,0.9999999929548155,6.570739640210377e-05,0.008410546381112657,0.9999626809375156,0.0009856264368863776,0.006897280249488429,0.9999771041160558,1.0000992128188955,9.921281889546663e-05,2.83215194940567e-05,9.917021088767797e-05,0.00841053083643742
single_head_qktv_L128_D128_scale1_R1,calibration,single_head_qktv,256,16,4352,128,128,2.0,1,2033102325,5.856156898360461e-05,0.00749588082990139,0.9999635993024949,0.0007729903990774353,0.007662050780659435,0.9999686007481133,9.525683708488941e-08,1.2194309381050567e-05,0.9999999954787668,9.529547241982073e-06,9.44596855021058e-05,0.9999999956869653,5.856152165506501e-05,0.007495874851694394,0.9999635994140308,0.0007729886565357447,0.007662033550444338,0.9999686007791931,0.9998945778352208,0.00010542216477915645,1.2192875146865845e-05,0.00010541151277720928,0.007662050780659435
