candidate_id,opcode,opcode_name,funct3,funct7,rs1,rs2,variable_rd,words_checked,active_decoder_family_overlap_count,selected_generator_family_overlap_count,all_source_generator_family_overlap_count,active_decoder_all_32_rd_safe,selected_generator_all_32_rd_safe,all_source_all_32_rd_safe,status,pattern
,0x5b,custom-2,5,86,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10101100000000000101?????1011011
,0x5b,custom-2,5,87,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10101110000000000101?????1011011
,0x5b,custom-2,5,88,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10110000000000000101?????1011011
,0x5b,custom-2,5,89,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10110010000000000101?????1011011
,0x5b,custom-2,5,90,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10110100000000000101?????1011011
,0x5b,custom-2,5,91,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10110110000000000101?????1011011
,0x5b,custom-2,5,92,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10111000000000000101?????1011011
,0x5b,custom-2,5,93,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10111010000000000101?????1011011
,0x5b,custom-2,5,94,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10111100000000000101?????1011011
,0x5b,custom-2,5,95,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10111110000000000101?????1011011
,0x5b,custom-2,5,96,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11000000000000000101?????1011011
,0x5b,custom-2,5,97,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11000010000000000101?????1011011
,0x5b,custom-2,5,98,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11000100000000000101?????1011011
,0x5b,custom-2,5,99,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11000110000000000101?????1011011
,0x5b,custom-2,5,100,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11001000000000000101?????1011011
,0x5b,custom-2,5,101,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11001010000000000101?????1011011
,0x5b,custom-2,5,102,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11001100000000000101?????1011011
,0x5b,custom-2,5,103,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11001110000000000101?????1011011
,0x5b,custom-2,5,104,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11010000000000000101?????1011011
,0x5b,custom-2,5,105,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11010010000000000101?????1011011
,0x5b,custom-2,5,106,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11010100000000000101?????1011011
,0x5b,custom-2,5,107,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11010110000000000101?????1011011
,0x5b,custom-2,5,108,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11011000000000000101?????1011011
,0x5b,custom-2,5,109,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11011010000000000101?????1011011
,0x5b,custom-2,5,110,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11011100000000000101?????1011011
,0x5b,custom-2,5,111,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11011110000000000101?????1011011
,0x5b,custom-2,5,112,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11100000000000000101?????1011011
,0x5b,custom-2,5,113,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11100010000000000101?????1011011
,0x5b,custom-2,5,114,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11100100000000000101?????1011011
,0x5b,custom-2,5,115,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11100110000000000101?????1011011
,0x5b,custom-2,5,116,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11101000000000000101?????1011011
,0x5b,custom-2,5,117,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11101010000000000101?????1011011
,0x5b,custom-2,5,118,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11101100000000000101?????1011011
,0x5b,custom-2,5,119,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11101110000000000101?????1011011
,0x5b,custom-2,5,120,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11110000000000000101?????1011011
,0x5b,custom-2,5,121,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11110010000000000101?????1011011
,0x5b,custom-2,5,122,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11110100000000000101?????1011011
,0x5b,custom-2,5,123,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11110110000000000101?????1011011
,0x5b,custom-2,5,124,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11111000000000000101?????1011011
,0x5b,custom-2,5,125,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11111010000000000101?????1011011
,0x5b,custom-2,5,126,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11111100000000000101?????1011011
,0x5b,custom-2,5,127,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11111110000000000101?????1011011
,0x5b,custom-2,6,0,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000000000000000110?????1011011
,0x5b,custom-2,6,1,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00000010000000000110?????1011011
,0x5b,custom-2,6,2,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00000100000000000110?????1011011
,0x5b,custom-2,6,3,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00000110000000000110?????1011011
,0x5b,custom-2,6,4,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001000000000000110?????1011011
,0x5b,custom-2,6,5,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001010000000000110?????1011011
,0x5b,custom-2,6,6,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00001100000000000110?????1011011
,0x5b,custom-2,6,7,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00001110000000000110?????1011011
,0x5b,custom-2,6,8,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00010000000000000110?????1011011
,0x5b,custom-2,6,9,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00010010000000000110?????1011011
,0x5b,custom-2,6,10,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00010100000000000110?????1011011
,0x5b,custom-2,6,11,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00010110000000000110?????1011011
,0x5b,custom-2,6,12,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00011000000000000110?????1011011
,0x5b,custom-2,6,13,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00011010000000000110?????1011011
,0x5b,custom-2,6,14,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00011100000000000110?????1011011
,0x5b,custom-2,6,15,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00011110000000000110?????1011011
,0x5b,custom-2,6,16,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00100000000000000110?????1011011
,0x5b,custom-2,6,17,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00100010000000000110?????1011011
,0x5b,custom-2,6,18,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00100100000000000110?????1011011
,0x5b,custom-2,6,19,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00100110000000000110?????1011011
,0x5b,custom-2,6,20,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00101000000000000110?????1011011
,0x5b,custom-2,6,21,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00101010000000000110?????1011011
,0x5b,custom-2,6,22,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00101100000000000110?????1011011
,0x5b,custom-2,6,23,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00101110000000000110?????1011011
,0x5b,custom-2,6,24,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00110000000000000110?????1011011
,0x5b,custom-2,6,25,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00110010000000000110?????1011011
,0x5b,custom-2,6,26,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00110100000000000110?????1011011
,0x5b,custom-2,6,27,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00110110000000000110?????1011011
,0x5b,custom-2,6,28,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00111000000000000110?????1011011
,0x5b,custom-2,6,29,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00111010000000000110?????1011011
,0x5b,custom-2,6,30,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00111100000000000110?????1011011
,0x5b,custom-2,6,31,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00111110000000000110?????1011011
,0x5b,custom-2,6,32,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000000000000000110?????1011011
,0x5b,custom-2,6,33,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01000010000000000110?????1011011
,0x5b,custom-2,6,34,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01000100000000000110?????1011011
,0x5b,custom-2,6,35,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01000110000000000110?????1011011
,0x5b,custom-2,6,36,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001000000000000110?????1011011
,0x5b,custom-2,6,37,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01001010000000000110?????1011011
,0x5b,custom-2,6,38,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01001100000000000110?????1011011
,0x5b,custom-2,6,39,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01001110000000000110?????1011011
,0x5b,custom-2,6,40,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01010000000000000110?????1011011
,0x5b,custom-2,6,41,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01010010000000000110?????1011011
,0x5b,custom-2,6,42,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01010100000000000110?????1011011
,0x5b,custom-2,6,43,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01010110000000000110?????1011011
,0x5b,custom-2,6,44,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01011000000000000110?????1011011
,0x5b,custom-2,6,45,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01011010000000000110?????1011011
,0x5b,custom-2,6,46,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01011100000000000110?????1011011
,0x5b,custom-2,6,47,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01011110000000000110?????1011011
,0x5b,custom-2,6,48,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01100000000000000110?????1011011
,0x5b,custom-2,6,49,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01100010000000000110?????1011011
,0x5b,custom-2,6,50,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01100100000000000110?????1011011
,0x5b,custom-2,6,51,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01100110000000000110?????1011011
,0x5b,custom-2,6,52,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01101000000000000110?????1011011
,0x5b,custom-2,6,53,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01101010000000000110?????1011011
,0x5b,custom-2,6,54,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01101100000000000110?????1011011
,0x5b,custom-2,6,55,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01101110000000000110?????1011011
,0x5b,custom-2,6,56,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01110000000000000110?????1011011
,0x5b,custom-2,6,57,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01110010000000000110?????1011011
,0x5b,custom-2,6,58,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01110100000000000110?????1011011
,0x5b,custom-2,6,59,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01110110000000000110?????1011011
,0x5b,custom-2,6,60,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01111000000000000110?????1011011
,0x5b,custom-2,6,61,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01111010000000000110?????1011011
,0x5b,custom-2,6,62,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01111100000000000110?????1011011
,0x5b,custom-2,6,63,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01111110000000000110?????1011011
,0x5b,custom-2,6,64,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10000000000000000110?????1011011
,0x5b,custom-2,6,65,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10000010000000000110?????1011011
,0x5b,custom-2,6,66,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10000100000000000110?????1011011
,0x5b,custom-2,6,67,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10000110000000000110?????1011011
,0x5b,custom-2,6,68,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10001000000000000110?????1011011
,0x5b,custom-2,6,69,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10001010000000000110?????1011011
,0x5b,custom-2,6,70,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10001100000000000110?????1011011
,0x5b,custom-2,6,71,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10001110000000000110?????1011011
,0x5b,custom-2,6,72,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10010000000000000110?????1011011
,0x5b,custom-2,6,73,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10010010000000000110?????1011011
,0x5b,custom-2,6,74,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10010100000000000110?????1011011
,0x5b,custom-2,6,75,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10010110000000000110?????1011011
,0x5b,custom-2,6,76,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10011000000000000110?????1011011
,0x5b,custom-2,6,77,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10011010000000000110?????1011011
,0x5b,custom-2,6,78,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10011100000000000110?????1011011
,0x5b,custom-2,6,79,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10011110000000000110?????1011011
,0x5b,custom-2,6,80,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10100000000000000110?????1011011
,0x5b,custom-2,6,81,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10100010000000000110?????1011011
,0x5b,custom-2,6,82,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10100100000000000110?????1011011
,0x5b,custom-2,6,83,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10100110000000000110?????1011011
,0x5b,custom-2,6,84,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10101000000000000110?????1011011
,0x5b,custom-2,6,85,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10101010000000000110?????1011011
,0x5b,custom-2,6,86,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10101100000000000110?????1011011
,0x5b,custom-2,6,87,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10101110000000000110?????1011011
,0x5b,custom-2,6,88,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10110000000000000110?????1011011
,0x5b,custom-2,6,89,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10110010000000000110?????1011011
,0x5b,custom-2,6,90,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10110100000000000110?????1011011
,0x5b,custom-2,6,91,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10110110000000000110?????1011011
,0x5b,custom-2,6,92,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10111000000000000110?????1011011
,0x5b,custom-2,6,93,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10111010000000000110?????1011011
,0x5b,custom-2,6,94,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10111100000000000110?????1011011
,0x5b,custom-2,6,95,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,10111110000000000110?????1011011
,0x5b,custom-2,6,96,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11000000000000000110?????1011011
,0x5b,custom-2,6,97,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11000010000000000110?????1011011
,0x5b,custom-2,6,98,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11000100000000000110?????1011011
,0x5b,custom-2,6,99,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11000110000000000110?????1011011
,0x5b,custom-2,6,100,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11001000000000000110?????1011011
,0x5b,custom-2,6,101,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11001010000000000110?????1011011
,0x5b,custom-2,6,102,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11001100000000000110?????1011011
,0x5b,custom-2,6,103,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11001110000000000110?????1011011
,0x5b,custom-2,6,104,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11010000000000000110?????1011011
,0x5b,custom-2,6,105,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11010010000000000110?????1011011
,0x5b,custom-2,6,106,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11010100000000000110?????1011011
,0x5b,custom-2,6,107,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11010110000000000110?????1011011
,0x5b,custom-2,6,108,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11011000000000000110?????1011011
,0x5b,custom-2,6,109,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11011010000000000110?????1011011
,0x5b,custom-2,6,110,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11011100000000000110?????1011011
,0x5b,custom-2,6,111,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11011110000000000110?????1011011
,0x5b,custom-2,6,112,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11100000000000000110?????1011011
,0x5b,custom-2,6,113,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11100010000000000110?????1011011
,0x5b,custom-2,6,114,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11100100000000000110?????1011011
,0x5b,custom-2,6,115,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11100110000000000110?????1011011
,0x5b,custom-2,6,116,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11101000000000000110?????1011011
,0x5b,custom-2,6,117,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11101010000000000110?????1011011
,0x5b,custom-2,6,118,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11101100000000000110?????1011011
,0x5b,custom-2,6,119,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11101110000000000110?????1011011
,0x5b,custom-2,6,120,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11110000000000000110?????1011011
,0x5b,custom-2,6,121,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11110010000000000110?????1011011
,0x5b,custom-2,6,122,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11110100000000000110?????1011011
,0x5b,custom-2,6,123,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11110110000000000110?????1011011
,0x5b,custom-2,6,124,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11111000000000000110?????1011011
,0x5b,custom-2,6,125,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11111010000000000110?????1011011
,0x5b,custom-2,6,126,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11111100000000000110?????1011011
,0x5b,custom-2,6,127,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,11111110000000000110?????1011011
,0x5b,custom-2,7,0,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00000000000000000111?????1011011
,0x5b,custom-2,7,1,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00000010000000000111?????1011011
,0x5b,custom-2,7,2,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00000100000000000111?????1011011
,0x5b,custom-2,7,3,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00000110000000000111?????1011011
,0x5b,custom-2,7,4,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001000000000000111?????1011011
,0x5b,custom-2,7,5,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,00001010000000000111?????1011011
,0x5b,custom-2,7,6,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00001100000000000111?????1011011
,0x5b,custom-2,7,7,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00001110000000000111?????1011011
,0x5b,custom-2,7,8,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00010000000000000111?????1011011
,0x5b,custom-2,7,9,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00010010000000000111?????1011011
,0x5b,custom-2,7,10,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00010100000000000111?????1011011
,0x5b,custom-2,7,11,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00010110000000000111?????1011011
,0x5b,custom-2,7,12,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00011000000000000111?????1011011
,0x5b,custom-2,7,13,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00011010000000000111?????1011011
,0x5b,custom-2,7,14,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00011100000000000111?????1011011
,0x5b,custom-2,7,15,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00011110000000000111?????1011011
,0x5b,custom-2,7,16,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00100000000000000111?????1011011
,0x5b,custom-2,7,17,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00100010000000000111?????1011011
,0x5b,custom-2,7,18,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00100100000000000111?????1011011
,0x5b,custom-2,7,19,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00100110000000000111?????1011011
,0x5b,custom-2,7,20,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00101000000000000111?????1011011
,0x5b,custom-2,7,21,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00101010000000000111?????1011011
,0x5b,custom-2,7,22,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00101100000000000111?????1011011
,0x5b,custom-2,7,23,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00101110000000000111?????1011011
,0x5b,custom-2,7,24,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00110000000000000111?????1011011
,0x5b,custom-2,7,25,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00110010000000000111?????1011011
,0x5b,custom-2,7,26,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00110100000000000111?????1011011
,0x5b,custom-2,7,27,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00110110000000000111?????1011011
,0x5b,custom-2,7,28,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00111000000000000111?????1011011
,0x5b,custom-2,7,29,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00111010000000000111?????1011011
,0x5b,custom-2,7,30,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00111100000000000111?????1011011
,0x5b,custom-2,7,31,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,00111110000000000111?????1011011
,0x5b,custom-2,7,32,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01000000000000000111?????1011011
,0x5b,custom-2,7,33,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01000010000000000111?????1011011
,0x5b,custom-2,7,34,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01000100000000000111?????1011011
,0x5b,custom-2,7,35,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01000110000000000111?????1011011
,0x5b,custom-2,7,36,x0,x0,x0..x31,32,0,1,1,Yes,No,No,UNSAFE,01001000000000000111?????1011011
,0x5b,custom-2,7,37,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01001010000000000111?????1011011
,0x5b,custom-2,7,38,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01001100000000000111?????1011011
,0x5b,custom-2,7,39,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01001110000000000111?????1011011
,0x5b,custom-2,7,40,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01010000000000000111?????1011011
,0x5b,custom-2,7,41,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01010010000000000111?????1011011
,0x5b,custom-2,7,42,x0,x0,x0..x31,32,0,0,0,Yes,Yes,Yes,SAFE,01010100000000000111?????1011011
