instruction_name,source_name,pattern,source_file,source_location,generation_input
VFGE_R_H,vfge.r.h,1010011??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:348,No
VFLE_H,vfle.h,1010100??????????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:349,No
VFLE_R_H,vfle.r.h,1010100??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:350,No
VFGT_H,vfgt.h,1010101??????????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:351,No
VFGT_R_H,vfgt.r.h,1010101??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:352,No
VFMV_X_H,vfmv.x.h,100110000000?????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:354,No
VFMV_H_X,vfmv.h.x,100110000000?????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:355,No
VFCVT_X_H,vfcvt.x.h,100110000010?????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:356,No
VFCVT_XU_H,vfcvt.xu.h,100110000010?????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:357,No
VFCVT_H_X,vfcvt.h.x,100110000011?????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:358,No
VFCVT_H_XU,vfcvt.h.xu,100110000011?????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:359,No
VFCPKA_H_S,vfcpka.h.s,1011000??????????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:361,No
VFCPKB_H_S,vfcpkb.h.s,1011000??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:362,No
VFCPKC_H_S,vfcpkc.h.s,1011001??????????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:363,No
VFCPKD_H_S,vfcpkd.h.s,1011001??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:364,No
VFCPKA_H_D,vfcpka.h.d,1011010??????????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:366,No
VFCPKB_H_D,vfcpkb.h.d,1011010??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:367,No
VFCPKC_H_D,vfcpkc.h.d,1011011??????????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:368,No
VFCPKD_H_D,vfcpkd.h.d,1011011??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:369,No
VFCVT_S_H,vfcvt.s.h,100110000110?????000?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:371,No
VFCVTU_S_H,vfcvtu.s.h,100110000110?????100?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:372,No
VFCVT_H_S,vfcvt.h.s,100110000100?????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:373,No
VFCVTU_H_S,vfcvtu.h.s,100110000100?????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:374,No
VFADD_B,vfadd.b,1000001??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:447,No
VFADD_R_B,vfadd.r.b,1000001??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:448,No
VFSUB_B,vfsub.b,1000010??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:449,No
VFSUB_R_B,vfsub.r.b,1000010??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:450,No
VFMUL_B,vfmul.b,1000011??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:451,No
VFMUL_R_B,vfmul.r.b,1000011??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:452,No
VFDIV_B,vfdiv.b,1000100??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:453,No
VFDIV_R_B,vfdiv.r.b,1000100??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:454,No
VFMIN_B,vfmin.b,1000101??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:455,No
VFMIN_R_B,vfmin.r.b,1000101??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:456,No
VFMAX_B,vfmax.b,1000110??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:457,No
VFMAX_R_B,vfmax.r.b,1000110??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:458,No
VFSQRT_B,vfsqrt.b,100011100000?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:459,No
VFMAC_B,vfmac.b,1001000??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:460,No
VFMAC_R_B,vfmac.r.b,1001000??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:461,No
VFMRE_B,vfmre.b,1001001??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:462,No
VFMRE_R_B,vfmre.r.b,1001001??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:463,No
VFSGNJ_B,vfsgnj.b,1001101??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:464,No
VFSGNJ_R_B,vfsgnj.r.b,1001101??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:465,No
VFSGNJN_B,vfsgnjn.b,1001110??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:466,No
VFSGNJN_R_B,vfsgnjn.r.b,1001110??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:467,No
VFSGNJX_B,vfsgnjx.b,1001111??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:468,No
VFSGNJX_R_B,vfsgnjx.r.b,1001111??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:469,No
VFEQ_B,vfeq.b,1010000??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:470,No
VFEQ_R_B,vfeq.r.b,1010000??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:471,No
VFNE_B,vfne.b,1010001??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:472,No
VFNE_R_B,vfne.r.b,1010001??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:473,No
VFLT_B,vflt.b,1010010??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:474,No
VFLT_R_B,vflt.r.b,1010010??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:475,No
VFGE_B,vfge.b,1010011??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:476,No
VFGE_R_B,vfge.r.b,1010011??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:477,No
VFLE_B,vfle.b,1010100??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:478,No
VFLE_R_B,vfle.r.b,1010100??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:479,No
VFGT_B,vfgt.b,1010101??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:480,No
VFGT_R_B,vfgt.r.b,1010101??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:481,No
VFMV_X_B,vfmv.x.b,100110000000?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:483,No
VFMV_B_X,vfmv.b.x,100110000000?????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:484,No
VFCLASS_B,vfclass.b,100110000001?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:485,No
VFCVT_X_B,vfcvt.x.b,100110000010?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:486,No
VFCVT_XU_B,vfcvt.xu.b,100110000010?????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:487,No
VFCVT_B_X,vfcvt.b.x,100110000011?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:488,No
VFCVT_B_XU,vfcvt.b.xu,100110000011?????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:489,No
VFCPKA_B_S,vfcpka.b.s,1011000??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:491,No
VFCPKB_B_S,vfcpkb.b.s,1011000??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:492,No
VFCPKC_B_S,vfcpkc.b.s,1011001??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:493,No
VFCPKD_B_S,vfcpkd.b.s,1011001??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:494,No
VFCPKA_B_D,vfcpka.b.d,1011010??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:496,No
VFCPKB_B_D,vfcpkb.b.d,1011010??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:497,No
VFCPKC_B_D,vfcpkc.b.d,1011011??????????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:498,No
VFCPKD_B_D,vfcpkd.b.d,1011011??????????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:499,No
VFCVT_S_B,vfcvt.s.b,100110000111?????000?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:501,No
VFCVTU_S_B,vfcvtu.s.b,100110000111?????100?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:502,No
VFCVT_B_S,vfcvt.b.s,100110000100?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:503,No
VFCVTU_B_S,vfcvtu.b.s,100110000100?????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:504,No
VFCVT_H_B,vfcvt.h.b,100110000111?????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:506,No
VFCVTU_H_B,vfcvtu.h.b,100110000111?????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:507,No
VFCVT_B_H,vfcvt.b.h,100110000110?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:508,No
VFCVTU_B_H,vfcvtu.b.h,100110000110?????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:509,No
VFCVT_B_B,vfcvt.b.b,100110000111?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:516,No
VFCVTU_B_B,vfcvtu.b.b,100110000111?????111?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:519,No
FMULEX_S_H,fmulex.s.h,0100110??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:623,No
FMACEX_S_H,fmacex.s.h,0101010??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:624,No
FMULEX_S_B,fmulex.s.b,0100111??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:641,No
FMACEX_S_B,fmacex.s.b,0101011??????????????????1010011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:642,No
VFSUM_S,vfsum.s,100011111100?????000?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:665,No
VFNSUM_S,vfnsum.s,101011111100?????000?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:666,No
VFSUM_H,vfsum.h,100011111110?????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:678,No
VFNSUM_H,vfnsum.h,101011111110?????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:679,No
VFSUM_B,vfsum.b,100011100111?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:704,No
VFNSUM_B,vfnsum.b,101011100111?????011?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:705,No
VFSUMEX_S_H,vfsumex.s.h,100011110110?????000?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:737,No
VFNSUMEX_S_H,vfnsumex.s.h,101011110110?????000?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:738,No
VFDOTPEX_S_H,vfdotpex.s.h,1001011??????????000?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:739,No
VFDOTPEX_S_R_H,vfdotpex.s.r.h,1001011??????????100?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:740,No
VFNDOTPEX_S_H,vfndotpex.s.h,1011101??????????000?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:741,No
VFNDOTPEX_S_R_H,vfndotpex.s.r.h,1011101??????????100?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:742,No
VFSUMEX_H_B,vfsumex.h.b,100011110111?????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:763,No
VFNSUMEX_H_B,vfnsumex.h.b,101011110111?????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:764,No
VFDOTPEX_H_B,vfdotpex.h.b,1001011??????????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:765,No
VFDOTPEX_H_R_B,vfdotpex.h.r.b,1001011??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:766,No
VFNDOTPEX_H_B,vfndotpex.h.b,1011101??????????010?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:767,No
VFNDOTPEX_H_R_B,vfndotpex.h.r.b,1011101??????????110?????0110011,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-flt-occamy_CUSTOM:768,No
FREP_O,frep.o,????????????????????????10001011,sw/toolchain/riscv-opcodes/opcodes-frep_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-frep_CUSTOM:17,Yes
FREP_I,frep.i,????????????????????????00001011,sw/toolchain/riscv-opcodes/opcodes-frep_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-frep_CUSTOM:18,Yes
IREP,irep,?????????????????????????0111111,sw/toolchain/riscv-opcodes/opcodes-frep_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-frep_CUSTOM:19,Yes
IMV_X_W,imv.x.w,111000000000?????000?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:17,Yes
IMV_W_X,imv.w.x,111100000000?????000?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:18,Yes
IADDI,iaddi,?????????????????000?????1111011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:20,Yes
ISLLI,islli,000000???????????001?????1111011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:21,Yes
ISLTI,islti,?????????????????010?????1111011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:22,Yes
ISLTIU,isltiu,?????????????????011?????1111011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:23,Yes
IXORI,ixori,?????????????????100?????1111011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:24,Yes
ISRLI,isrli,000000???????????101?????1111011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:25,Yes
ISRAI,israi,010000???????????101?????1111011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:26,Yes
IORI,iori,?????????????????110?????1111011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:27,Yes
IANDI,iandi,?????????????????111?????1111011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:28,Yes
IADD,iadd,0000000??????????000?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:30,Yes
ISUB,isub,0100000??????????000?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:31,Yes
ISLL,isll,0000000??????????001?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:32,Yes
ISLT,islt,0000000??????????010?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:33,Yes
ISLTU,isltu,0000000??????????011?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:34,Yes
IXOR,ixor,0000000??????????100?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:35,Yes
ISRL,isrl,0000000??????????101?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:36,Yes
ISRA,isra,0100000??????????101?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:37,Yes
IOR,ior,0000000??????????110?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:38,Yes
IAND,iand,0000000??????????111?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:39,Yes
IMADD,imadd,?????01??????????000?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:41,Yes
IMSUB,imsub,?????01??????????001?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:42,Yes
INMSUB,inmsub,?????01??????????010?????1011011,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-ipu_CUSTOM:43,Yes
