case_id,evidence_class,size_class,case_kind,N,D,config,trials,status,kernel_cycles_min,kernel_cycles_median,kernel_cycles_max,cycles_per_element,elements_per_cycle,tcdm_accessed,tcdm_congested,max_abs_error,max_rel_error,mean_abs_error,l2_relative_error,memory_footprint_bytes,paper_eligible,paper_ineligible_reasons,reproducible,input_hash,binary_hash,target_result_hash,trace_witness_gate,trace_target_equivalence_gate,fsm_gate
break_even_n4_d32,MAIN_PERFORMANCE,BREAK_EVEN,main,4,32,A1_SMU_SCALAR,3,PASS,2053,2053,2053,16.0390625,0.062347783731125185,647,0,9.900331497192383e-05,9.900331497192383e-05,2.6089563856230063e-06,1.107952878059458e-05,18816,YES,NA,YES,2b520e291f54699a86aa919a7fe76b811e31faea66cc9770ec0476f6b772433f,2dd965ae761f2575b4de6661ecddfb697fddb9d5907711c8c02319e2328a158a,c2846ea8e34bde880c2964a1e10b868f1b8aedf5323fe18095acce98da7d176e,NA,NA,PASS
break_even_n4_d32,MAIN_PERFORMANCE,BREAK_EVEN,main,4,32,A2_SMU_FULL,3,PASS,2378,2378,2378,18.578125,0.05382674516400336,971,7,9.900331497192383e-05,9.900331497192383e-05,2.61535238036338e-06,1.1079883845606094e-05,18816,YES,NA,YES,2b520e291f54699a86aa919a7fe76b811e31faea66cc9770ec0476f6b772433f,34b75d9abf458681506067c21530f23f7e2bbf4a41e215a648a38a21156d9876,9ba34c98f5e34c283523f8358766657587652b5f58b8a9f3a003dd84a58bad36,NA,NA,PASS
break_even_n4_d32,MAIN_PERFORMANCE,BREAK_EVEN,main,4,32,B2R_RVV,3,PASS,6355,6355,6355,49.6484375,0.02014162077104642,441,0,9.900331497192383e-05,9.900331497192383e-05,2.6089563856230063e-06,1.107952878059458e-05,18816,YES,NA,YES,2b520e291f54699a86aa919a7fe76b811e31faea66cc9770ec0476f6b772433f,03293b0093d57956b7f1b23f908e173910a32a17e470aba31aa4fb59d26d70e4,b1f002dbeb85c80157958a95d450ce8cce36155e68536d75bde514b601cae4c4,PASS,PASS,NA
break_even_n4_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,4,8,A1_SMU_SCALAR,3,PASS,1789,1789,1789,55.90625,0.017887087758524316,503,0,0.00012874603271484375,6.362219538046308e-05,1.3264082372188569e-05,2.0319177520485612e-05,17280,YES,NA,YES,d1629ee18906c2daad08e238472d95046f9be8d6c464d1491ac37aebf64820b3,3d4881fe427f961af0fa4be2d5331aa014313a4dc4e2999360501925c299151a,94a2fac5913311a4c374582aae6793af0ce85fc7b1d1e1c35d38355d15d9691b,NA,NA,PASS
break_even_n4_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,4,8,A2_SMU_FULL,3,PASS,1653,1653,1653,51.65625,0.019358741681790685,545,1,0.00012874603271484375,6.362219538046308e-05,1.3270881026983261e-05,2.0322407227531708e-05,17280,YES,NA,YES,d1629ee18906c2daad08e238472d95046f9be8d6c464d1491ac37aebf64820b3,ec3bcd8f2374492d01d3b82120f2e017ae61b011c2d9e4cf137e30ed58fb9082,3ca104eb417924d770c66a5132bb8c41616b857842886fdf1d959f192db85de0,NA,NA,PASS
break_even_n4_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,4,8,B2R_RVV,3,PASS,6069,6069,6069,189.65625,0.005272697314219805,297,0,0.00012874603271484375,6.362219538046308e-05,1.3264082372188569e-05,2.0319177520485612e-05,17280,YES,NA,YES,d1629ee18906c2daad08e238472d95046f9be8d6c464d1491ac37aebf64820b3,0146dff78400f669e8832f44be377f96cabe6a5ffbc9651f7647ca4447666c53,68873ec65c06371f9b481bf1401ff1bb8b8ae75d5d1c2f486c036cc4dec831f8,PASS,PASS,NA
model_bert_base_heads,MODEL_WORKLOAD,MODEL_ENCODER_HEAD_SET,main,12,64,A1_SMU_SCALAR,3,PASS,4128,4128,4128,5.375,0.18604651162790697,1777,1,0.0002593994140625,5.791646167894499e-05,5.815534457338579e-06,1.803163466275774e-05,29312,YES,NA,YES,9af41c47fe7b5bd7921757cb4afcce02980725f6ca085a830cc73b1b8699802d,830bc1e8a0759300d45bf054120698f6f881363ed247f0c1ed44a456246fffed,c354feaa292e784c8554a7331a8a672eb7d2792fdbf2a301b8ce1c7b6d4eb9d7,NA,NA,PASS
model_bert_base_heads,MODEL_WORKLOAD,MODEL_ENCODER_HEAD_SET,main,12,64,A2_SMU_FULL,3,PASS,7704,7704,7704,10.03125,0.09968847352024922,3913,24,0.0002593994140625,5.791646167894499e-05,5.815808444914192e-06,1.8033519695214687e-05,29312,YES,NA,YES,9af41c47fe7b5bd7921757cb4afcce02980725f6ca085a830cc73b1b8699802d,a1c535c76c4dc72f16c28ce05c55fc1c75a783614db10ac4fd5e010a93d12b9d,5032182c8c39b309a09603a884200b55a3136d02c229b3a89c6ba5789bc28a6e,NA,NA,PASS
model_bert_base_heads,MODEL_WORKLOAD,MODEL_ENCODER_HEAD_SET,main,12,64,B2R_RVV,3,PASS,19856,19856,19856,25.854166666666668,0.038678485092667206,1761,0,0.0002593994140625,5.791646167894499e-05,5.815534457338579e-06,1.803163466275774e-05,29312,YES,NA,YES,9af41c47fe7b5bd7921757cb4afcce02980725f6ca085a830cc73b1b8699802d,8ea969cde136573c52e60ab166a3c209b4a2153bf5ae2761a14d29484a4c1f78,b734c34f6e73718c461f3912dbd4fc9b5c7e6bf483309c1f01f7c05003cfc3bd,PASS,PASS,NA
model_mistral_7b_heads,MODEL_WORKLOAD,MODEL_DECODER_HEAD_SET,main,32,128,A1_SMU_SCALAR,3,PASS,12866,12866,12866,3.14111328125,0.31835846416912794,7200,4,0.0007348060607910156,0.00014954394876963488,8.921165807315936e-06,3.001800859982877e-05,83328,YES,NA,YES,7cef7b3c281ce11613c267b383d7dea2ee9597c76ae3b7d0c4c4fb7b5de5a18c,7c69c40db22eef51db4a308c67c5405cc2929cb1e04dddf84b4162ac0818f492,27f5ab8fc805136ec6f88c369998cffae0d35195f6b805c6544b51442c1249a0,NA,NA,PASS
model_mistral_7b_heads,MODEL_WORKLOAD,MODEL_DECODER_HEAD_SET,main,32,128,A2_SMU_FULL,3,PASS,34728,34728,34728,8.478515625,0.1179451739230592,19037,182,0.0007348060607910156,0.00014954394876963488,8.921130882719388e-06,3.0016377545296636e-05,83328,YES,NA,YES,7cef7b3c281ce11613c267b383d7dea2ee9597c76ae3b7d0c4c4fb7b5de5a18c,90ef88bb9be8e1985b9c1a1f620b85ccd9ea5b0b043a5c662c1ed54a409202ce,87cc3dc38e02aa9bf42fe43e2a974419a6fa7cafed3f713e1703b7e5f15b0563,NA,NA,PASS
model_mistral_7b_heads,MODEL_WORKLOAD,MODEL_DECODER_HEAD_SET,main,32,128,B2R_RVV,3,PASS,56296,56296,56296,13.744140625,0.07275827767514566,7653,0,0.0007348060607910156,0.00014954394876963488,8.921165807315936e-06,3.001800859982877e-05,83328,YES,NA,YES,7cef7b3c281ce11613c267b383d7dea2ee9597c76ae3b7d0c4c4fb7b5de5a18c,553270a36eb5d6fa73f6f20fcafa2a7186cbaca13d5e1eab5051c90163a31301,4f5313e2302322369d28373cd4d1c8daf548ac2399a1496c19b6cad9f23b2d43,PASS,PASS,NA
model_qwen2_5_14b_heads,MODEL_WORKLOAD,MODEL_DECODER_HEAD_SET_NEAR_CAPACITY,main,40,128,A1_SMU_SCALAR,3,PASS,15733,15733,15733,3.0728515625,0.32543062353015956,8904,3,0.0007348060607910156,0.00014954394876963488,8.493315858336595e-06,2.8570182795356735e-05,100224,YES,NA,YES,a202ff48117ef6598d47c16b2b2cb742a95c9cdd034a2b70aaeb558c0b07c3c0,fdcc812094d5ba135b7fab7a3fde09abdee8508475c47807e145cf3320ec7284,50813fb3e6da6a300377c28b4b6a3d2b8b591c53f289e65dfddd909d8c356209,NA,NA,PASS
model_qwen2_5_14b_heads,MODEL_WORKLOAD,MODEL_DECODER_HEAD_SET_NEAR_CAPACITY,main,40,128,A2_SMU_FULL,3,PASS,43206,43206,43206,8.438671875,0.11850205989908809,23715,211,0.0007348060607910156,0.00014954394876963488,8.494453504681588e-06,2.856961387837042e-05,100224,YES,NA,YES,a202ff48117ef6598d47c16b2b2cb742a95c9cdd034a2b70aaeb558c0b07c3c0,2f5d2a958126382eaaaf12c2488e4128e6046f86685e2a3704df9d8b81946d80,fa56601ed8c4298e1c2e6b60ff7c99daa25784596333260c14a4165943f1f6e1,NA,NA,PASS
